,Unnamed: 0,track_name,track_artist,lyrics
'Cause I'll be with you all night long
'Cause I'll be with you all night long
'Cause I'll be with you all night long
I, know that I love it when we're high
'Cause I'll be with you all night long
I, know that I love it when we're high
'Cause I'll be with you all night long

[Bridge]
Lately I been thinking 'bout the way you looked at me
Look at me
Even though we're strangers in the dark, you're all I need
And I won't leave

[Drop]
'Cause I'll be with you all night long
'Cause I'll be with you all night long
'Cause I'll be with you all night long

[Outro]
'Cause I'll be with you all night long
"
548,21689,Unlove You,Armin van Buuren,"[Verse 1]
Ah, hmm
Tell me where, tell me where, ah
How the hell they do that? Hmm
We went from hugs to kissing to making love
And when you see me now it's a pound of regret on my back

[Pre-Chorus]
Am I supposed to act like you ain’t used to throw it back like that
Off that alcohol
Tell me how am I supposed to only look at you as my homie
Imma keep it real girl I can't do that at all, no

[Chorus]
Said if we can't be lovers we can’t be friends
Something I just don't think I can do, no
Said if we can't be lovers we can't be friends
'Cause I don't know how to unlove you
How to unlove you

[Verse 2]
How the hell did you expect me to
Not think about the shower when I see you
I used to have your legs shaking
Now when you see me it's ""Hey friend""
What the hell am I supposed to do?

[Pre-Chorus]
Am I supposed to act like you ain't used to throw it back like that
Off that alcohol
Tell me how am I supposed to only look at you as my homie
Imma keep it real girl I can’t do that at all, no

[Chorus]
Said if we can’t be lovers we can't be friends
Something I just don’t think I can do, no
Said if we can't be lovers we can't be friends
'Cause I don’t know how to unlove you
Said if we can't be lovers we can't be friends
Something I just don't think I can do, no
Said if we can't be lovers we can't be friends
'Cause I don't know how to unlove you
How to unlove you

[Outro]
We can't be friends, oh
How the hell am I supposed to unlove you?
"
549,21693,Catching Fire,Ryos,"We were happy for a while
Then the money pulled us in
We forgot what made us rich
We were searching with starry eyes
And every traffic light was green
As far as we could see

Oh, can we just go back tonight
Lets run the lines, babe
Rewind and push play
There's a song we left behind
The feeling don't change
It's coming round again

And baby I've been lost too
I was finding myself, pretending I don't need you
I'm hoping that you'll see through my fronting and pride
Can we follow our hearts tonight?

'Cause this is all I need
We'll fight until it's right
The reason that I sing
Now baby, we're catching fire

I've been thinking about a change
Get us back to yesterday
Erase mistakes we're yet to make
Waited so long to see your face
Lighting up like this
It's the look I miss

Yeah, people say the wheels keep turning
And sometimes you gotta leave things behind
But it's you that I've been searching for
Now baby, we're catching fire

And baby I've been lost too
I was finding myself, pretending I don't need you
I'm hoping that you'll see through my fronting and pride
Can we follow our hearts tonight?

'Cause this is all I need
We'll fight until it's right
The reason that I sing
Now baby, we're catching fire

Catching fire
"
550,21682,Hold On,Martin Garrix,"[Verse 1]
I thought my heart was gone
After I lost it all
Felt I was falling down
Still I chose to be proud
Until I hit the ground

[Pre-Chorus]
You got me back on my feet again
You said that lovers come and they go
You said that time will pass but I'll stay your friend
I’ll help you up when you feel alone

[Chorus]
I was lonely
But after all you told me I'd be okay
Cause friends are worth a whole lot more than money
I hope that everyone who's felt like me
Can hold on and believe

[Instrumental]

[Chorus]
I was lonely
But after all you told me I'd be okay
Cause friends are worth a whole lot more than money
I hope that everyone who's felt like me
Can hold on and believe

[Instrumental]

[Verse 2]
I started looking back
At all I used to have
I never felt so low
Where did everyone go
When I need them most

[Pre-Chorus]
You got me back on my feet again
You said that lovers come and they go
You said that time will pass but I'll stay your friend
I'll help you up when you feel alone

[Chorus]
I was lonely
But after all you told me I’d be okay
Cause friends are worth a whole lot more than money
I hope that everyone who's felt like me
Can hold on and believe

[Instrumental]

[Chorus]
I was lonely
But after all you told me I’d be okay
Cause friends are worth a whole lot more than money
I hope that everyone who's felt like me
Can hold on and believe

[Instrumental]
"
551,21681,Congratulations,Don Diablo,"[Verse 1]
Dreaming
Dreaming about the days that we could (Yeah)
Take me
Take me back to music in my room (Yeah)

[Pre-Chorus]
All my life I've been searching
Looking for something perfect
That only led me back to blue
Might be a little broken
But I've got my eyes wide open
I'm gonna say it till it's true

[Chorus]
Lately, I've been stable
I don't need no label
Fuck congratulations
No more expectations
Don't care about my FOMO
I've been riding solo
So congratulations
So congratulations

[Drop]

[Verse 2]
Daily
Daily I've been reaching for the stars (Uh)
Made it
Made it but I almost got so far (Uh)

[Pre-Chorus]
All my life I've been searching
Looking for something perfect
That only led me back to blue
Might be a little broken
But I've got my eyes wide open
I'm gonna say it till it's true

[Chorus]
Lately, I've been stable
I don't need no label
Fuck congratulations
No more expectations
Don't care about my FOMO
I've been riding solo
So congratulations
So congratulations

[Drop]
Ooh, ooh, ooh

[Bridge]
Can't do this over again and over again and over again
I know it's hard to admit, it's hard to admit, it's hard to admit
It's half quarter past ten, I wanna give in, I wanna give in
Can't do this over again and over again

[Chorus]
Lately, I've been stable
I don't need no label
Fuck congratulations
No more expectations
Don't care about my FOMO
I've been riding solo
So congratulations
So congratulations

[Drop]

[Post-Chorus]
Lately, I've been stable
I don't need no label
Fuck congratulations
No more expectations
Don't care about my FOMO
I've been riding solo
So congratulations
So congratulations
"
552,21668,Sun In Our Eyes,MØ,"[Verse 1]
I feel the sunlight on my head
The scent of summer in my bed
When we were footprints in the sand
Stealing liquor, making plans

[Pre-Chorus 1]
I can see your face from miles and miles away
But heaven knows it's gonna fade, heaven knows it's gonna fade
I'm a dog searching for reasons and a way
Back to your hands you make me tremble, make me crash
Forget my name

[Chorus]
And just ride that wave until we higher than life
With the sun in our eyes
Yeah, just ride on that cloud until we fall from the sky
No more tears for the night
For the ni-i-i-i-i-ight
For the ni-i-i-i-i-ight
Yeah, just ride that wave until we higher than life
With the sun in our eyes

[Verse 2]
They said to watch out for your kind
I watched out and it blew my mind
They say that romance makes you blind
Well, I'll be blinded for a lifetime

[Pre-Chorus 2]
But I can see your face from miles and miles away
And I remember every kiss, all the games you had me play
I'm a dog searching for answers and a way
Back to your hands you make me tremble, make me crash
Forget my name

[Chorus]
And just ride that wave until we higher than life
With the sun in our eyes
Yeah, just ride on that cloud until we fall from the sky
No more tears for the night
For the ni-i-i-i-i-ight
For the ni-i-i-i-i-ight
Yeah, just ride that wave until we higher than life
With the sun in our eyes

[Bridge]
La la la la la la la la la
La la la la la la la la la
With the sun in your eyes (La la la la la la la la la)
La la la la la la la la la
Ey

[Pre-Chorus 1]
I can see your face from miles and miles away
But heaven knows it's gonna fade, heaven knows it's gonna fade
I'm a dog searching for answers and a way
Back to your hands you make me tremble, make me crash
Forget my name

[Chorus]
And just ride that wave until we higher than life
With the sun in our eyes
Yeah, just ride on that cloud until we fall from the sky
No more tears for the night
For the ni-i-i-i-i-ight
For the ni-i-i-i-i-ight
Yeah, just ride that wave until we higher than life
With the sun in our eyes
"
553,21686,Good Thing,Zedd,"[Verse 1]
I book myself tables
At all the best restaurants, then eat alone
I buy myself fast cars
Just so I can drive them real fuckin' slow
I like my own company
Company, I don't need it
I'm not always cold
I'm just good on my own, so good on my own

[Pre-Chorus]
I've always been told, one day, I'll find
Somebody who changes my mind
If they come along, I won't think twice

[Chorus]
'Cause I already got a good thing with me
Yeah, I already got everything I need
The best things in life are already mine
Don't tell me that you got a good thing for me
'Cause I already got a good thing with me
Yeah, I already done everything I dream
I'm good by myself, don't need no one else
Don't tell me that you got a good thing for me
'Cause I already got a good thing

[Verse 2]
I make myself up
Just to dance in the mirror when I'm at home
I pose and take pictures
Then send them to people that I don't know
I like getting compliments
Complements how I'm feeling, oh
I'm not always selfish
Just bad at romance, it's not in my bones

[Pre-Chorus]
I've always been told, one day, I'll find
Somebody who changes my mind
If they come along, I won't think twice

[Chorus]
'Cause I already got a good thing with me (Good thing with me)
Yeah, I already got everything I need (Everything I need)
The best things in life are already mine
Don't tell me that you got a good thing for me
'Cause I already got a good thing with me (Good thing with me)
Yeah, I already done everything I dream (Everything I dream)
I'm good by myself, don't need no one else
Don't tell me that you got a good thing for me
'Cause I already got a good thing

[Pre-Chorus]
I've always been told, one day, I'll find
Somebody who changes my mind
If they come along, I won't think twice

[Chorus]
'Cause I already got a good thing with me (Oh, good thing with me)
Yeah, I already got everything I need (Everything I need, yeah)
The best things in life are already mine
Don't tell me that you got a good thing for me (No, no)
'Cause I already got a good thing with me (Good thing with me)
Yeah, I already done everything I dream (Everything, yeah)
I'm good by myself, don't need no one else
Don't tell me that you got a good thing for me
'Cause I already got a good thing
"
554,21662,FRIENDS,Marshmello,"[Intro]
Ooh-oh, ooh-woo
Ooh-oh, ooh-woo

[Verse 1]
You say you love me, I say you crazy
We're nothing more than friends
You're not my lover, more like a brother
I known you since we were like ten, yeah

[Refrain]
Don't mess it up, talking that shit
Only gonna push me away, that's it!
When you say you love me, that make me crazy
Here we go again

[Pre-Chorus]
Don't go look at me with that look in your eye
You really ain't going away without a fight
You can't be reasoned with, I'm done being polite
I've told you one, two, three, four, five, six thousand times

[Chorus]
Haven't I made it obvious?
Haven't I made it clear?
Want me to spell it out for you?
F-R-I-E-N-D-S
Haven't I made it obvious? (Ooh-oh, ooh-wooh)
Haven't I made it clear?
Want me to spell it out for you? (Ooh-oh, ooh-wooh)
F-R-I-E-N-D-S
F-R-I-E-N-D-S

[Verse 2]
Have you got no shame? You looking insane
Turning up at my door (Ah)
It's two in the morning, the rain is pouring
Haven't we been here before? (Ah)

[Refrain]
Don't mess it up, talking that shit
Only gonna push me away, that's it! (Ah)
Have you got no shame? You looking insane
Here we go again

[Pre-Chorus]
So don't go look at me with that look in your eye
You really ain't going away without a fight
You can't be reasoned with, I'm done being polite
I've told you one, two, three, four, five, six thousand times

[Chorus]
Haven't I made it obvious? (Haven't I made it?)
Haven't I made it clear? (Haven't I made it clear?)
Want me to spell it out for you?
F-R-I-E-N-D-S
Haven't I made it obvious? (Ooh, ooh-woah)
Haven't I made it clear? (Haven't I?)
Want me to spell it out for you? (To spell it out for you?)
F-R-I-E-N-D-S
F-R-I-E-N-D-S

[Bridge]
F-R-I-E-N-D-S
That's how you **** spell ""friends""
F-R-I-E-N-D-S
Get that shit inside your head
No, no, yeah, uh, ah
F-R-I-E-N-D-S
We're just friends

[Pre-Chorus]
So don't go look at me (No) with that look in your eye
You really ain't going nowhere without a fight (A fight, nah, nah)
You can't be reasoned with, I'm done being polite
I've told you one, two, three, four, five, six thousand times

[Chorus]
Haven't I made it obvious? (Have I not made it obvious?)
Haven't I made it clear? (Yeah, I made it very clear)
Want me to spell it out for you? (Yo)
F-R-I-E-N-D-S (I said F-R-I-E-N-D-S)
Haven't I made it obvious? (I made it very obvious)
Haven't I made it clear? (I made it very clear)
Want me to spell it out for you?
F-R-I-E-N-D-S
F-R-I-E-N-D-S

[Outro]
Mmm, ooh, ooh, ooh
Ah, ah-oh, ah-oh
"
555,21735,I Don't Care,Ummet Ozcan,"[Verse]
What if what's broken makes us whole
(Makes us, makes us, makes us)
If we could fix ourselves and fill the cracks with gold
Then ain't the broken beautiful
So why are we afraid to get hurt at all

[Pre-Chorus]
Did you hear the sirens?
Would you keep me safe?
'Cause on the horizon
I can feel the tidal wave

[Chorus]
If we're made of porcelain
Hold on and don't let go
We're more than bones and skin
But careful not to
Break this
We'll burst when we fall
If we're made of porcelain
Hold on and don't let go
Hold on and don't let go
Hold on and don't let go
Hold on and don't let go

[Verse]
What if what's broken makes us whole
(Makes us, makes us, makes us)
If we could fix ourselves and fill the cracks with gold
Then ain't the broken beautiful
So why are we afraid to get hurt at all

[Pre-Chorus]
Did you hear the sirens?
Would you keep me safe?
'Cause on the horizon
I can feel the tidal wave

[Chorus]
If we're made of porcelain
Hold on and don't let go
We're more than bones and skin
But careful not to
Break this
We'll burst when we fall
If we're made of porcelain
Hold on and don't let go
Hold on and don't let go
Hold on and don't let go
Hold on and don't let go

[Outro]
But careful not to
Break this
We'll burst when we fall
If we're made of porcelain
"
556,21733,Never Forget,Trilane,
557,21728,Daydreams,ARTY,"[Verse 1]
You got my back in the darkest hour
You pick me up when it all goes south
You calling me out, bring me back to Earth
And you lift me up, showing me my worth

[Chorus]
And I do all those things for you
No matter what you're going through
Spending our days in the summer breeze
Running away through the midnight streets
As long as I got you by my side
All of my daydreams come alive
All of my daydreams come alive

[Drop]
All of my daydreams come alive

[Verse 2]
I'll be your eyes on a cloudy day
When it gets hard, I'll show you the way

[Chorus]
And I do all those things for you
No matter what you're going through
Spending our days in the summer breeze
Running away through the midnight streets
As long as I got you by my side
All of my daydreams come alive
All of my daydreams come alive

[Outro]
Spending our days in the summer breeze
Running away through the midnight streets
As long as I got you by my side
All of my daydreams come alive
"
558,21700,Amsterdam,Olly James,"Verse 1
Oh you don't want to say it, I can tell by the way that you look at me, yeeeey
We don't have to complicate it, you and me we can make it I feel it too, yeeeey
Oh you don't want to say it, I can tell by the way that you look at me, yeeeey
We don't have to complicate it, you and me we can make it I feel it too, yeeeey

Yeeeey, yeeeey, yeeeey, yeeeey

Yeeeey

Yeeeey

Yeeeey

Verse 2
Oh you don't want to say it, I can tell by the way that you look at me, yeeeey
We don't have to complicate it, you and me we can make it I feel it too, yeeeey
Oh you don't want to say it, I can tell by the way that you look at me, yeeeey
We don't have to complicate it, you and me we can make it I feel it too, yeeeey

Yeeeey, yeeeey, yeeeey, yeeeey

Yeeeey

Yeeeey

Yeeeey
"
559,21729,There For You,Gorgon City,"[Verse 1]
Waited so long, thought you'd never come
You proved me wrong 'cause I don't know where it felt so right
If I could go, go back in time
What I would do, is love you sooner

[Pre-Chorus]
I wish I was there for you
Wish I was holding you closer than close everyday of your life
I wish I was there for you
And I wish that you were there for me too

[Chorus]
I wish I was there for you
(There for you, there for you, there for you
There for you, there for you)
I wish I was there for you
(There for you, there for you, there for you
There for you, there for you)

(There for you, there for you, there for you
There for you, there for you, there for you)
I wish I was there for you
And I wish that you were there for me too
(There for you, there for you, there for you)

[Verse 2]
I lose my mind, going back in time
Were you mine, oh, mine?
So many years, so many tears, wishing that you were over here
Maybe that's how it needed to be for you to get to me

[Pre-Chorus]
I wish I was there for you
Wish I was holding you closer than close everyday of your life
I wish I was there for you
'Cause when we're together, there's so much to love, there's so little time
I wish I was there for you
Wish I was holding you closer than close everyday of your life
I wish I was there for you
And I wish that you were there for me too

[Chorus]
I wish I was there for you
(There for you, there for you, there for you
There for you, there for you)
I wish I was there for you
(There for you, there for you, there for you
There for you, there for you)

(There for you, there for you, there for you
There for you, there for you, there for you)
I wish I was there for you
And I wish that you were there for me too
(There for you, there for you, there for you)
"
560,21717,Not Alone,Sick Individuals,"[Verse 1]
Walking through the sun
Feel the heat burn up my lungs
Taking one last breath
Every step I walk, no rest

[Pre-Chorus]
I needed once more
I won't let me fall
From the edge into this world
Don't get me so low
Resistance I show
'Cause I got my strength

[Chorus]
I'm not alone
I'm not alone
I'm not alone
I'm not alone

[Drop]
I'm not alone

[Verse 2]
Sing my symphony
For this beat which moves in me
I'll rest when time goes down
Got my feet locked on the ground

[Pre-Chorus]
I needed once more
I won't let me fall
From the edge into this world
Don't get me so low
Resistance I show
'Cause I got my strength

[Chorus]
I'm not alone
I'm not alone
I'm not alone
I'm not alone

[Drop]
I'm not alone
I'm not alone
"
561,21726,After Hours,M-22,"[Verse]
Oh, you get into my head
You do, yeah
Know you don't want this night to end
Do you? Oh, oh

[Pre-Chorus]
Oh, you get into my head
Give me feelings that I won’t forget
Oh, you get into my head
Give me feelings that I won't forget

[Chorus]
When it's after hours
After hours, after hours, after hours
Oh, you get into my head
Give me feelings that I won’t forget

[Post-Chorus]
Give me feelings that I won't forget

[Verse]
Oh, you get into my head
You do, yeah
Know you don't want this night to end
Do you? Oh, oh

[Pre-Chorus]
Oh, you get into my head
Give me feelings that I won't forget

[Chorus]
When it's after hours
After hours, after hours, after hours
Oh, you get into my head
Give me feelings that I won't forget

[Post-Chorus]
Oh, you get into my head
Give me feelings that I won't forget

[Bridge]
That I won't forget
Get, get, get
That I won’t forget
Get, get, get

[Chorus]
When it’s after hours
After hours, after hours, after hours

[Post-Chorus]
Oh, you get into my head
Give me feelings that I won't forget

[Outro]
After hours
After hours
After hours
After hours
"
562,21708,Escape,Thomas Gold,"[Verse 1: David Shane]
There's love in the air
All around us everywhere
I can't make it more clear
Can we stay forever?
I remember the night
We stayed awake, got high on life
We drove to the city lights
I guess we lost track of time

[Pre-Chorus: David Shane]
Hey, hey
Jump into the water
We will
Never surrender
Our love
We will never burn out

[Chorus: David Shane]
We will escape this town
We will escape this town
We will escape this town
And we will never burn out
We will escape this town

[Drop: David Shane]
We will escape this town
Oh-oh-oh-oh
Oh-oh-oh-oh
Oh-oh-oh-oh, oh-oh
We will escape this town
(We will escape this town)

[Verse 2: David Shane]
When we were young
We loved to party
All summer long
We ran away together
Do you remember?

[Pre-Chorus: David Shane]
Hey, hey
Jump into the water
We will
Never surrender
Our love
We will never burn out

[Chorus: David Shane]
We will escape this town
We will escape this town
We will escape this town
And we will never burn out
We will escape this town

[Drop: David Shane]
Oh-oh-oh-oh
Oh-oh-oh-oh
Oh-oh-oh-oh, oh-oh
We will escape this town
Jump into the water
We will
Never surrender
Our love
We will never burn out
We will escape this town
"
563,21720,All The Time,Marc Benjamin,"[Verse 1]
I've got a roof over my head
In my bed, there's a girl I never thought I would get
Plenty of friends around me but I feel goddamn lonely

[Pre-Chorus]
There's no reason to be depressed, I'm all set
I bury my face in my hands
No reason to be upset, 'cause I'm blessed

[Chorus]
All the time I feel blue
Da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
All the time I feel blue
Da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa

[Verse 2]
I don't see red or feel light
Everything's blue, every day and night
I'm doing my best to address
The issue that makes my head a mess

[Pre-Chorus]
There's no reason to be depressed, I'm all set
I bury my face in my hands
No reason to be upset, 'cause I'm blessed

[Chorus]
All the time I feel blue
Da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
All the time I feel blue
Da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
All the time I feel blue
Da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
Da ba dee da ba daa, da ba dee da ba daa
"
564,21740,Symphony,Flux Pavilion,"[Verse 1]
I know I spend too much time thinking about you
But I do, because I'm all alone
And she's got something I don't, to you
I know I spend too much time thinking about you
But I do, because I'm all alone
And she's got something I don't, to you

[Build]
I could write a symphony
I could write a symphony
Like a drug in my head I depended
I could write a symphony
I could write a symphony
Like a drug in my head I depended
This is my heartache...

[Drop]
I know
This is my heartache, yeah, I know
This is my heartache, yeah, I know
This is my heartache, yeah, I know
I could write a symphony
I could write a symphony
Like a drug in my hеad I depended
I could writе a symphony
I could write a symphony
Like a drug in my head I depended

[Verse 2]
This is my heartache, yeah, I know
Like a drug in my head I depended, ooh
Too naïve to believe I don't need it
Like a drug in my head I depended
Your heart is on the run, go ballistic
Don't look back, no, don't look back
Out of my head, no thoughts could be sane
Don't look back, no, don't look back at all

[Build]
I could write a symphony
I could write a symphony
Like a drug in my head I depended
This is my heartache...

[Drop]
I know
This is my heartache, yeah, I know
This is my heartache, yeah, I know
This is my heartache, yeah, I know
I could write a symphony
I could write a symphony
Like a drug in my head I depended
I could write a symphony
I could write a symphony
Like a drug in my head I depended

[Outro]
This is my heartache, yeah, I know
Like a drug in my head I depended, ooh
Too naïve to believe I don't need it
Like a drug in my head I depended
"
565,21741,Infinite,Habstrakt,"[Intro]
(Everyone should know)

[Verse]
I won't feel alone
When you here, you hold me close
And I'm feeling like I did
Everyone should know, never really know, you know
Everyone should know, never really know, you know
Everyone I know, feel it close, it feels like home
I don't want you never go

[Pre-Drop]
Never really know, know, know, know, you know
Never really know, know, know, know

[Drop]
(Everyone should know)

[Pre-Drop]
Never really know, know, know, know, you know
Never really know, know, know, know

[Drop]
(Everyone should know)
"
566,21706,Without You,Thomas Gold,"I've got a real reputation
Come see what I have to give
You've got a real hesitation
Stop me dead before I begin
You're never far too patient
Open roads to a better end
I've got a real reputation
Come see what I have to give
Sometimes I just can't move, without you
I'm far from in the mood, without you
And I know that you're close
When you're taking control
But what else am I supposed to do
Sometimes I just can't move, without you
Without you
Without you
Sometimes I just can't move, without you
Without you
Without you

Without you
Without you

I've got an off center heartbeat
Come see what I have to show
You keep a kiss like a receipt
Stopping me before letting go
Sometimes I just can't move, without you
I'm far from in the mood, without you
And I know that you're close
When you're taking control
But what else am I supposed to do
Sometimes I just can't move, without you
Without you
Without you
Sometimes I just...
Without you

Without you
Without you
"
567,21737,Hit The Flow,Landis,
568,21702,Stop,RetroVision,"[Chorus]
I can't stop
I can't stop
I can't stop
I can't stop
I, I, I can't stop

[Post-Chorus]
I can't stop
I can't stop

[Chorus]
I can't stop
I can't stop
I can't stop
I can't stop
I, I, I can't stop

[Post-Chorus]
I can't stop
I can't stop
"
569,21707,In My Arms,The Him,"[Verse 1]
I can feel it
You got me breathing in and out of time now
I can't help it
Oh, my heart is losing it, I'm so alive now

[Pre-Chorus]
So why don't you come over?
There's an empty place inside my heart for you, for you, for you
Oh, baby, pull me closer
You know we won't forget a thing that we do, we do, we do

[Chorus]
Darling, you
You can always die right here in my arms (In my arms, in my arms)
Oh, yeah, you
You can always die right here in my arms (In my arms, in my arms)
Tell me that you feel it, say that this is something
Tell me that you need it, don't leave me with nothing
'Cause darling, you
You can always die right here in my arms
In my arms

[Post-Chorus]
(In my arms, in my arms, in my arms)
(In my arms, in my arms, in my arms)
(In my arms, in my arms, in my arms)
(In my arms, in my arms)

[Verse 2]
It's like a starlight
Shine bright in your eyes, I just wanna know you
The way your body
Moves in the moonlight, I just gotta hold you, yeah

[Pre-Chorus]
So why don't you come over?
There's an empty place inside my heart for you, for you, for you
Oh, baby, pull me closer
You know we won't forget a thing that we do, we do, we do

[Chorus]
Darling, you
You can always die right here in my arms (In my arms, in my arms)
Oh, yeah, you
You can always die right here in my arms (In my arms, in my arms)
Tell me that you feel it, say that this is something
Tell me that you need it, don't leave me with nothing
'Cause darling, you
You can always die right here in my arms
In my arms

[Post-Chorus]
(In my arms, in my arms, in my arms)
(In my arms, in my arms, in my arms)
(In my arms, in my arms, in my arms)
(In my arms, in my arms)

[Outro]
In my arms
"
570,21745,MADDEN,JOYRYDE,"[Verse: Blue Raspberry]
When I first stepped on the scene
Niggas  was petrified
Jet  back to the lab like they were being chased by homicide
My rap flow does you right, Tical
And it will never steer you wrong
And  all you bitch-ass niggas in the industry
Your  careers won't be lasting long
Jet back to the lab
Check  it, I’m the fucking—

[Drop]
Check it, I'm the fucking—
Check it—

[Bridge]
Check it, I'm the fucking—

[Drop]
Check  it, I’m the fucking—
I'm the fucking—
Fuck, fuck, fuck, fuck
Fuck, fuck, fuck, fuck
Fuck, fuck, fuck, fuck
Fuck
Check it—
(Fuck, fuck, fuck, fuck)
(Fuck, fuck, fuck)
Check it—
"
571,21749,Diggid,TYNAN,"[Drop]
The fuck you mean bitch i~~
"
572,21722,Wild Mind,Jay Hardway,"[Chorus]
I can't slow down, shout it loud, got me running red lights
Oh, I just can't get you out of my mind
I can't slow down, racing wild, speeding into the night
Oh, I just can't get you out of my mind

[Pre-Drop]
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Hey)

[Drop]
(Hey)

[Chorus]
I can't slow down, shout it loud, got me running red lights
Oh, I just can't get you out of my mind
I can't slow down, racing wild, speeding into the night
Oh, I just can't get you out of my mind
I can't slow down, shout it loud, got me running red lights
Oh, I just can't get you out of my mind
I can't slow down, racing wild, speeding into the night
Oh, I just can't get you out of my mind

[Pre-Drop]
(Yeah, yeah, yeah, yeah)
(Yeah, yeah, yeah, yeah)
(Hey)

[Drop]
(Hey)
"
573,21719,I'll Be Here For You,Sick Individuals,"When I'm here with you
Nothing matters
I feel you feel it too
(Feel you feel it too)
We will make it through
Keep on dancing
Yeah I'll be here for you
(I'll be here for you)

When I'm here with you
Nothing matters
I feel you feel it too
(Feel you feel it too)
We will make it through
Keep on dancing
Yeah I'll be here for you
(I'll be here for you)
I'll be here for you

Let me see get down low
Hey!
(Get down low)
(Get down low)

When I'm here with you
Nothing matters
I feel you feel it too
(Feel you feel it too)
We will make it through
Keep on dancing
Yeah I'll be here for you
(I'll be here for you)
(I'll be here for you)
(I'll be here for you)
(I'll be here for you)
I'll be here for you
I'll be here for you
(Get down low)
(Get down low)
Get get get low
Get low!
"
574,21709,We Found Love,Sultan + Shepard,"Now that we found love, what are we gonna do with it?
Now that we found love, what are we gonna do with it?
Now that we found love, what are we gonna do with it?
Now that we found love, what are we gonna do with it?

Now hit me with that funky ass beat

Now that we found love, guess what

Now that we found love, what are we gonna do with it?
Now that we found love, what are we gonna do with it?
Now that we found love, what are we gonna do with it?
Now that we found love, what are we gonna do with it?
Now that we found love, what are we gonna do with it?
Now, now, now, now

Now hit me with that funky ass beat
"
575,21738,Lambo,DubVision,"Pull up in that Lambo
Everything on fleek, Forgiato rims on it

Pull up in that Lambo with the
Pull up in that Lambo
Pull up in that Lambo with the tent on it

Pull up in that Lambo with the
Pull up in that Lambo
Pull up in that Lambo with the tent on it

Pull up in that Lambo with the
Pull up in that Lambo
Pu-pull up in that Lambo with the tent on it

Pull up in that Lambo with the
Pull up in that Lambo
Pull up in that Lam- Lam-
Pull up in that Lambo

Pull up in that Lambo with the tent on it, every-
Pull up in that Lambo with the tent on it

Pull up in that Lambo with the tent on it
Everything on fleek, Forgiato rims on it

Pull up in that Lambo with the tent on it
Everything on fleek, Forgiato rims on it

Pull up in that Lambo with the tent on it
Everything on fleek, Forgiato rims on it

Pull up in that Lambo with the tent on it
Everything on fleek, Forgiato rims on it

Rims on it, rims on it, rims on it
Rims on it, rims on it, rims on it
Rims on it, rims on it, rims on it
Rims on it, rims on it, rims on it
Rims on it, rims on it, rims on it
Rims on it, rims on it

Pull up in that Lambo with the tent on it
Everything on fleek, Forgiato rims on it

Pull up in that Lambo with the
Pull up in that Lambo
Pull up in that Lambo with the tent on it

Pull up in that Lambo with the
Pull up in that Lambo
Pull up in that Lambo with the tent on it

Pull up in that Lambo with the
Pull up in that Lambo
Pu-pull up in that Lambo with the tent on it

Pull up in that Lambo with the
Pull up in that Lambo
Pull up in that Lambo with the tent on it
"
576,21734,Nobody Like You,Landis,"[Verse 1]
You're never dimensional
No nothing conventional about you
I've never met nobody like you

[Pre-Chorus]
I should tryna be sensible
But my back's against the wall
I should have some self control
But I never met nobody like you

[Chorus]
Never met nobody, nobody, nobody like you
Never met nobody, nobody, nobody like you
Never met nobody, nobody, nobody like you
Never met nobody, nobody, nobody like you
You're never dimensional
No nothing conventional about you
I've never met nobody like you
I should tryna be sensible
But my back's against the wall
I should have some self control
But I never met nobody like you

[Post-Chorus]
Never met nobody, nobody, nobody like you
Never met nobody, nobody, nobody like
Never met nobody, nobody, nobody like you
Never met nobody, nobody, nobody like
Never met nobody, nobody, nobody like you
Never met nobody, nobody, nobody like
Never met nobody, nobody, nobody like you
Never met nobody, nobody, nobody like

[Verse 2]
You're never dimensional
No nothing conventional about you
I've never met nobody like you

[Pre-Chorus]
I should tryna be sensible
But my back's against the wall
I should have some self control
But I never met nobody like you

[Chorus]
Never met nobody, nobody, nobody like you
Never met nobody, nobody, nobody like you
Never met nobody, nobody, nobody like you
Never met nobody, nobody, nobody like you
